index,file,rule_id
239,../data/prompts_not_used/prompt_3_versuch_3/prompt_3_try_4.json,aws-s3-ignore-public-acls
240,../data/prompts_not_used/prompt_3_versuch_3/prompt_3_try_4.json,aws-s3-no-public-buckets
241,../data/prompts_not_used/prompt_3_versuch_3/prompt_3_try_4.json,aws-s3-specify-public-access-block
242,../data/prompts_not_used/prompt_3_versuch_4/prompt_3_try_4.json,aws-s3-block-public-acls
243,../data/prompts_not_used/prompt_3_versuch_4/prompt_3_try_4.json,aws-s3-block-public-policy
244,../data/prompts_not_used/prompt_3_versuch_4/prompt_3_try_4.json,aws-s3-enable-bucket-encryption
245,../data/prompts_not_used/prompt_3_versuch_4/prompt_3_try_4.json,aws-s3-enable-bucket-logging
246,../data/prompts_not_used/prompt_3_versuch_4/prompt_3_try_4.json,aws-s3-enable-versioning
247,../data/prompts_not_used/prompt_3_versuch_4/prompt_3_try_4.json,aws-s3-encryption-customer-key
248,../data/prompts_not_used/prompt_3_versuch_4/prompt_3_try_4.json,aws-s3-ignore-public-acls
249,../data/prompts_not_used/prompt_3_versuch_4/prompt_3_try_4.json,aws-s3-no-public-buckets
250,../data/prompts_not_used/prompt_3_versuch_4/prompt_3_try_4.json,aws-s3-specify-public-access-block
251,../data/prompts_not_used/prompt_1_versuch_1/prompt_1_final_1.json,aws-ec2-enable-at-rest-encryption
252,../data/prompts_not_used/prompt_1_versuch_1/prompt_1_final_1.json,aws-ec2-enforce-http-token-imds
253,../data/prompts_not_used/prompt_3_versuch_5/prompt_3_try_4.json,aws-s3-block-public-acls
254,../data/prompts_not_used/prompt_3_versuch_5/prompt_3_try_4.json,aws-s3-block-public-policy
255,../data/prompts_not_used/prompt_3_versuch_5/prompt_3_try_4.json,aws-s3-enable-bucket-encryption
256,../data/prompts_not_used/prompt_3_versuch_5/prompt_3_try_4.json,aws-s3-enable-bucket-logging
257,../data/prompts_not_used/prompt_3_versuch_5/prompt_3_try_4.json,aws-s3-enable-versioning
258,../data/prompts_not_used/prompt_3_versuch_5/prompt_3_try_4.json,aws-s3-encryption-customer-key
259,../data/prompts_not_used/prompt_3_versuch_5/prompt_3_try_4.json,aws-s3-ignore-public-acls
260,../data/prompts_not_used/prompt_3_versuch_5/prompt_3_try_4.json,aws-s3-no-public-buckets
261,../data/prompts_not_used/prompt_3_versuch_5/prompt_3_try_4.json,aws-s3-specify-public-access-block
262,../data/prompts_not_used/prompt_3_versuch_2/prompt_3_final_2.json,aws-s3-block-public-acls
263,../data/prompts_not_used/prompt_3_versuch_2/prompt_3_final_2.json,aws-s3-block-public-policy
264,../data/prompts_not_used/prompt_3_versuch_2/prompt_3_final_2.json,aws-s3-enable-bucket-encryption
